0
174
372
175
176
182
137
237
12
177
287
465
375
170
183
9
127
229
178
277
223
458
28
184
11
185
30
261
356
380
159
286
187
379
119
186
23
337
231
188
83
437
42
263
67
166
358
41
301
354
329
388
405
298
76
325
94
29
442
167
321
120
210
296
472
198
339
215
252
213
247
211
232
412
129
435
103
453
121
157
242
179
38
68
133
43
70
24
69
143
258
162
152
145
26
482
4
208
82
389
428
